Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,NacosDataSourceProperties,setEndpoint,3,1,1,118,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,NacosDataSourceProperties,getNamespace,3,1,0,122,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,NacosDataSourceProperties,setNamespace,3,1,1,126,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,NacosDataSourceProperties,getAccessKey,3,1,0,130,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,NacosDataSourceProperties,setAccessKey,3,1,1,134,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,NacosDataSourceProperties,getSecretKey,3,1,0,138,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,NacosDataSourceProperties,setSecretKey,3,1,1,142,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,RedisDataSourceProperties,3,1,0,34,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,preCheck,12,4,1,83,0,com.alibaba.cloud.commons.lang.StringUtils,com.alibaba.cloud.commons.lang.StringUtils
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,getHost,3,1,0,102,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,setHost,3,1,1,106,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,getPort,3,1,0,110,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,setPort,3,1,1,114,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,getRuleKey,3,1,0,118,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,setRuleKey,3,1,1,122,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,getChannel,3,1,0,126,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,setChannel,3,1,1,130,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,getPassword,3,1,0,134,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,setPassword,3,1,1,138,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,getDatabase,3,1,0,142,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,setDatabase,3,1,1,146,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,getTimeout,3,1,0,150,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,setTimeout,3,1,1,154,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,getNodes,3,1,0,158,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,setNodes,3,1,1,162,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,getMasterId,3,1,0,166,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,RedisDataSourceProperties,setMasterId,3,1,1,170,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,ZookeeperDataSourceProperties,3,1,0,31,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,preCheck,8,3,1,43,0,com.alibaba.cloud.commons.lang.StringUtils,com.alibaba.cloud.commons.lang.StringUtils; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,getServerAddr,3,1,0,55,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,setServerAddr,3,1,1,59,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,getPath,3,1,0,63,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,setPath,3,1,1,67,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,getGroupId,3,1,0,71,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,setGroupId,3,1,1,75,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,getDataId,3,1,0,79,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.config,ZookeeperDataSourceProperties,setDataId,3,1,1,83,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.converter,JsonConverter,JsonConverter,3,1,2,39,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.converter,SentinelConverter,SentinelConverter,4,1,2,59,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.converter,SentinelConverter,convert,37,5,1,64,0,com.alibaba.cloud.commons.lang.StringUtils,com.alibaba.cloud.commons.lang.StringUtils; com.alibaba.cloud.sentinel.datasource.converter.SentinelConverter
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.converter,SentinelConverter,convertRule,3,1,1,111,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.converter,XmlConverter,XmlConverter,3,1,2,40,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,getObject,3,1,0,40,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,getObjectType,3,1,0,46,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,getNamespaceName,3,1,0,51,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,setNamespaceName,3,1,1,55,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,getFlowRulesKey,3,1,0,59,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,setFlowRulesKey,3,1,1,63,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,getDefaultFlowRuleValue,3,1,0,67,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,setDefaultFlowRuleValue,3,1,1,71,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,getConverter,3,1,0,75,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ApolloDataSourceFactoryBean,setConverter,3,1,1,79,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,getObject,3,1,0,44,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,getObjectType,3,1,0,49,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,getHost,3,1,0,54,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,setHost,3,1,1,58,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,getPort,3,1,0,62,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,setPort,3,1,1,66,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,getRuleKey,3,1,0,70,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,setRuleKey,3,1,1,74,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,getWaitTimeoutInSecond,3,1,0,78,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,setWaitTimeoutInSecond,3,1,1,82,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,getConverter,3,1,0,86,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,setConverter,3,1,1,90,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,getToken,3,1,0,94,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ConsulDataSourceFactoryBean,setToken,3,1,1,98,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,getObject,3,1,0,46,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,getObjectType,3,1,0,52,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,getFile,3,1,0,57,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,setFile,3,1,1,61,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,getCharset,3,1,0,65,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,setCharset,3,1,1,69,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,getRecommendRefreshMs,3,1,0,73,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,setRecommendRefreshMs,3,1,1,77,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,getBufSize,3,1,0,81,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,setBufSize,3,1,1,85,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,getConverter,3,1,0,89,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,FileRefreshableDataSourceFactoryBean,setConverter,3,1,1,93,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getObject,28,8,0,58,0,com.alibaba.cloud.commons.lang.StringUtils,com.alibaba.cloud.commons.lang.StringUtils
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getObjectType,3,1,0,89,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getServerAddr,3,1,0,94,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setServerAddr,3,1,1,98,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getContextPath,3,1,0,102,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setContextPath,3,1,1,106,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getUsername,3,1,0,110,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setUsername,3,1,1,114,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getPassword,3,1,0,118,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setPassword,3,1,1,122,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getGroupId,3,1,0,126,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setGroupId,3,1,1,130,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getDataId,3,1,0,134,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setDataId,3,1,1,138,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getConverter,3,1,0,142,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setConverter,3,1,1,146,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getEndpoint,3,1,0,150,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setEndpoint,3,1,1,154,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getNamespace,3,1,0,158,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setNamespace,3,1,1,162,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getAccessKey,3,1,0,166,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setAccessKey,3,1,1,170,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,getSecretKey,3,1,0,174,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,NacosDataSourceFactoryBean,setSecretKey,3,1,1,178,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getObject,27,4,0,71,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getObjectType,3,1,0,105,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getConverter,3,1,0,110,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setConverter,3,1,1,114,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getHost,3,1,0,118,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setHost,3,1,1,122,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getPort,3,1,0,126,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setPort,3,1,1,130,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getRuleKey,3,1,0,134,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setRuleKey,3,1,1,138,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getChannel,3,1,0,142,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setChannel,3,1,1,146,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getPassword,3,1,0,150,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setPassword,3,1,1,154,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getDatabase,3,1,0,158,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setDatabase,3,1,1,162,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getTimeout,3,1,0,166,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setTimeout,3,1,1,170,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getNodes,3,1,0,174,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setNodes,3,1,1,178,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,getMasterId,3,1,0,182,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,RedisDataSourceFactoryBean,setMasterId,3,1,1,186,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,getObject,8,2,0,43,0,com.alibaba.cloud.commons.lang.StringUtils,com.alibaba.cloud.commons.lang.StringUtils
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,getObjectType,3,1,0,55,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,getServerAddr,3,1,0,60,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,setServerAddr,3,1,1,64,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,getPath,3,1,0,68,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,setPath,3,1,1,72,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,getGroupId,3,1,0,76,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,setGroupId,3,1,1,80,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,getDataId,3,1,0,84,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,setDataId,3,1,1,88,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,getConverter,3,1,0,92,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource.factorybean,ZookeeperDataSourceFactoryBean,setConverter,3,1,1,96,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,ApolloDataSourceFactoryBeanTests,testApolloFactoryBean,17,1,0,42,1,com.alibaba.cloud.sentinel.datasource.factorybean.ApolloDataSourceFactoryBean,com.alibaba.cloud.sentinel.datasource.factorybean.ApolloDataSourceFactoryBean
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,DataSourcePropertiesConfigurationTests,testGetValidField,14,1,0,34,1,com.alibaba.cloud.sentinel.datasource.config.ApolloDataSourceProperties,com.alibaba.cloud.sentinel.datasource.config.ApolloDataSourceProperties; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties; com.alibaba.cloud.sentinel.datasource.config.DataSourcePropertiesConfiguration
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,DataSourcePropertiesTests,testApollo,14,1,0,47,1,com.alibaba.cloud.sentinel.datasource.config.ApolloDataSourceProperties,com.alibaba.cloud.sentinel.datasource.config.ApolloDataSourceProperties; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,DataSourcePropertiesTests,testZK,16,1,0,66,1,com.alibaba.cloud.sentinel.datasource.config.ZookeeperDataSourceProperties,com.alibaba.cloud.sentinel.datasource.config.ZookeeperDataSourceProperties; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,DataSourcePropertiesTests,testFileDefaultValue,11,1,0,90,1,com.alibaba.cloud.sentinel.datasource.config.FileDataSourceProperties,com.alibaba.cloud.sentinel.datasource.config.FileDataSourceProperties; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,DataSourcePropertiesTests,testFileCustomValue,11,1,0,106,1,com.alibaba.cloud.sentinel.datasource.config.FileDataSourceProperties,com.alibaba.cloud.sentinel.datasource.config.FileDataSourceProperties
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,DataSourcePropertiesTests,testFileException,8,1,0,121,1,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,DataSourcePropertiesTests,testPostRegister,21,1,0,130,1,com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties,com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties; com.alibaba.cloud.sentinel.datasource.config.FileDataSourceProperties
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,DataSourcePropertiesTests,convert,10,1,1,145,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,FileRefreshableDataSourceFactoryBeanTests,testFile,12,1,0,43,1,com.alibaba.cloud.sentinel.datasource.factorybean.FileRefreshableDataSourceFactoryBean,com.alibaba.cloud.sentinel.datasource.factorybean.FileRefreshableDataSourceFactoryBean
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,NacosDataSourceFactoryBeanTests,testNacosFactoryBeanServerAddr,19,1,0,52,1,com.alibaba.cloud.sentinel.datasource.factorybean.NacosDataSourceFactoryBean,com.alibaba.cloud.sentinel.datasource.factorybean.NacosDataSourceFactoryBean
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,NacosDataSourceFactoryBeanTests,testNacosFactoryBeanProperties,23,1,0,78,1,com.alibaba.cloud.sentinel.datasource.factorybean.NacosDataSourceFactoryBean,com.alibaba.cloud.sentinel.datasource.factorybean.NacosDataSourceFactoryBean
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,NacosDataSourcePropertiesTests,testNacosWithAddr,15,1,0,30,1,com.alibaba.cloud.sentinel.datasource.config.NacosDataSourceProperties,com.alibaba.cloud.sentinel.datasource.config.NacosDataSourceProperties; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,NacosDataSourcePropertiesTests,testNacosWithProperties,13,1,0,49,1,com.alibaba.cloud.sentinel.datasource.config.NacosDataSourceProperties,com.alibaba.cloud.sentinel.datasource.config.NacosDataSourceProperties; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,RuleTypeTests,testGetByName,17,1,0,34,1,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,RuleTypeTests,testGetByClass,9,1,0,53,1,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,SentinelConverterTests,testJsonConverter,11,1,0,47,1,com.alibaba.cloud.sentinel.datasource.converter.SentinelConverter,com.alibaba.cloud.sentinel.datasource.converter.SentinelConverter
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,SentinelConverterTests,testConverterEmptyContent,5,1,0,64,1,com.alibaba.cloud.sentinel.datasource.converter.SentinelConverter,com.alibaba.cloud.sentinel.datasource.converter.SentinelConverter
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,SentinelConverterTests,testConverterErrorFormat,7,1,0,71,1,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,SentinelConverterTests,testConverterErrorContent,7,1,0,80,1,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,SentinelConverterTests,testXmlConverter,17,1,0,89,1,com.alibaba.cloud.sentinel.datasource.converter.SentinelConverter,com.alibaba.cloud.sentinel.datasource.converter.SentinelConverter
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,SentinelConverterTests,readFileContent,8,1,1,115,0,com.alibaba.cloud.commons.io.FileUtils,com.alibaba.cloud.commons.io.FileUtils
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,ZookeeperDataSourceFactoryBeanTests,testZKWithoutPathFactoryBean,17,1,0,44,1,com.alibaba.cloud.sentinel.datasource.factorybean.ZookeeperDataSourceFactoryBean,com.alibaba.cloud.sentinel.datasource.factorybean.ZookeeperDataSourceFactoryBean
spring-cloud-alibaba,com.alibaba.cloud.sentinel.datasource,ZookeeperDataSourceFactoryBeanTests,testZKWithPathFactoryBean,15,1,0,69,1,com.alibaba.cloud.sentinel.datasource.factorybean.ZookeeperDataSourceFactoryBean,com.alibaba.cloud.sentinel.datasource.factorybean.ZookeeperDataSourceFactoryBean
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,ConfigConstants,ConfigConstants,3,1,0,46,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,getMode,3,1,0,53,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,setMode,4,1,1,57,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,getRedirect,3,1,0,62,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,setRedirect,4,1,1,66,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,getResponseBody,3,1,0,71,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,setResponseBody,4,1,1,75,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,getResponseStatus,3,1,0,80,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,setResponseStatus,4,1,1,84,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,getContentType,3,1,0,89,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,FallbackProperties,setContentType,4,1,1,93,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,GatewayEnvironmentPostProcessor,postProcessEnvironment,3,1,2,38,0,com.alibaba.cloud.sentinel.gateway.GatewayEnvironmentPostProcessor,com.alibaba.cloud.sentinel.gateway.GatewayEnvironmentPostProcessor
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,GatewayEnvironmentPostProcessor,addDefaultPropertySource,5,1,1,44,0,com.alibaba.cloud.sentinel.gateway.GatewayEnvironmentPostProcessor,com.alibaba.cloud.sentinel.gateway.GatewayEnvironmentPostProcessor
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,GatewayEnvironmentPostProcessor,configureDefaultProperties,3,1,1,53,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway,GatewayEnvironmentPostProcessor,addOrReplace,20,7,2,58,0,,
spring-cloud-alibaba,com.alibaba.cloud.sentinel.gateway.scg,SentinelGatewayProperties,getFallback,3,1,0,37,0,,
